asset_id,event_id,thermal_stress,mean_effective_load
SUB-SGW-445,EVT-16,0.0,0.7213
SUB-SGW-446,EVT-16,0.0514,0.938
SUB-SGW-447,EVT-16,0.0022,0.8867
SUB-SGW-448,EVT-16,0.0,0.7181
SUB-SGW-449,EVT-16,0.0,0.6616
SUB-SGW-450,EVT-16,0.0,0.6082
SUB-SGW-451,EVT-16,0.0,0.6365
SUB-SGW-452,EVT-16,0.0,0.6679
SUB-SGW-453,EVT-16,0.0,0.738
SUB-SGW-454,EVT-16,0.0021,0.737
SUB-SGW-455,EVT-16,0.212,0.9003
SUB-SGW-456,EVT-16,0.0036,0.737
SUB-SGW-457,EVT-16,0.0,0.7255
SUB-SGW-458,EVT-16,0.0,0.6407
SUB-SGW-459,EVT-16,0.0001,0.8009
SUB-SGW-460,EVT-16,0.0506,0.8459
SUB-SGW-461,EVT-16,0.0,0.9087
SUB-SGW-462,EVT-16,0.0,0.6292
SUB-SGW-463,EVT-16,0.0,0.9579
SUB-SGW-464,EVT-16,0.0,0.6805
SUB-SGW-465,EVT-16,0.0,0.7276
SUB-SGW-466,EVT-16,0.0,0.6218
SUB-SGW-467,EVT-16,0.3635,0.9589
SUB-SGW-468,EVT-16,0.2704,0.9275
SUB-SGW-469,EVT-16,0.0,0.8061
SUB-SGW-470,EVT-16,0.0,0.6491
SUB-SGW-471,EVT-16,0.5615,0.9663
SUB-SGW-472,EVT-16,0.183,0.9369
SUB-SGW-473,EVT-16,0.0,0.7119
SUB-SGW-474,EVT-16,0.0151,0.8145
SUB-SGW-475,EVT-16,0.0,0.8092
SUB-SGW-476,EVT-16,0.0,0.8385
SUB-SGW-477,EVT-16,0.0,0.8333
SUB-SGW-478,EVT-16,0.0563,0.7516
SUB-SGW-479,EVT-16,0.2628,0.9097
SUB-SGW-480,EVT-16,0.0,0.7621
SUB-SGW-481,EVT-16,0.0,0.5821
SUB-SGW-482,EVT-16,0.2178,0.9401
SUB-SGW-483,EVT-16,0.2734,0.939
SUB-SGW-484,EVT-16,0.145,0.9495
SUB-SGW-485,EVT-16,0.213,0.9202
SUB-SGW-486,EVT-16,0.1139,0.8333
SUB-SGW-487,EVT-16,0.0,0.6176
SUB-SGW-488,EVT-16,0.0,0.7004
SUB-SGW-489,EVT-16,0.1139,0.9589
SUB-SGW-490,EVT-16,0.5333,0.9757
SUB-SGW-491,EVT-16,0.0,0.6763
SUB-SGW-492,EVT-16,0.2857,0.8888
SUB-SGW-493,EVT-16,0.49,0.9924
SUB-SGW-494,EVT-16,0.0,0.8647
SUB-SGW-495,EVT-16,0.043,0.7496
SUB-SGW-496,EVT-16,0.0,0.6072
SUB-SGW-497,EVT-16,0.0,0.8773
SUB-SGW-498,EVT-16,0.0,0.7004
SUB-SGW-499,EVT-16,0.0,0.7339
SUB-SGW-500,EVT-16,0.1977,0.9045
SUB-SGW-501,EVT-16,0.018,0.8281
SUB-SGW-502,EVT-16,0.0,0.6574
SUB-SGW-503,EVT-16,0.0,0.693
SUB-SGW-504,EVT-16,0.285,0.9286
SUB-SGW-505,EVT-16,0.2491,0.9275
SUB-SGW-506,EVT-16,0.0,0.8364
SUB-SGW-507,EVT-16,0.0006,0.9097
SUB-SGW-508,EVT-16,0.0,0.9181
SUB-SGW-509,EVT-16,0.0008,0.7412
SUB-SGW-510,EVT-16,0.0,0.7297
SUB-SGW-511,EVT-16,0.1136,0.8553
SUB-SGW-512,EVT-16,0.0,0.6962
SUB-SGW-513,EVT-16,0.0,0.6428
SUB-SGW-514,EVT-16,0.7161,0.9736
SUB-SGW-515,EVT-16,0.0124,0.9359
SUB-SGW-516,EVT-16,0.0,0.9034
SUB-SGW-517,EVT-16,0.0332,0.9861
SUB-SGW-518,EVT-16,0.0,0.7297
SUB-SGW-519,EVT-16,0.0,0.7653
SUB-SGW-520,EVT-16,0.0159,0.7862
SUB-SGW-521,EVT-16,0.1245,0.9139
SUB-SGW-522,EVT-16,0.0,0.6334
SUB-SGW-523,EVT-16,0.1729,0.9338
SUB-SGW-524,EVT-16,0.0,0.7213
SUB-SGW-525,EVT-16,0.0,0.6344
SUB-SGW-526,EVT-16,0.1334,0.827
SUB-SGW-527,EVT-16,0.4214,0.9369
SUB-SGW-528,EVT-16,0.0,0.5779
SUB-SGW-529,EVT-16,0.0,0.6553
SUB-SGW-530,EVT-16,0.0,0.8993
SUB-SGW-531,EVT-16,0.0,0.6166
SUB-SGW-532,EVT-16,0.0,0.849
SUB-SGW-533,EVT-16,0.0922,0.9903
SUB-SGW-534,EVT-16,0.2442,0.8804
SUB-SGW-535,EVT-16,0.0,0.7496
SUB-SGW-536,EVT-16,0.0904,0.8595
SUB-SGW-537,EVT-16,0.0671,0.7988
SUB-SGW-538,EVT-16,0.0305,0.7789
SUB-SGW-539,EVT-16,0.0,0.6072
SUB-SGW-540,EVT-16,0.0,0.6459
SUB-SGW-541,EVT-16,0.0,0.7255
SUB-SGW-542,EVT-16,0.0491,0.9265
SUB-SGW-543,EVT-16,0.0,0.5904
SUB-SGW-544,EVT-16,0.3453,0.9265
SUB-SGW-545,EVT-16,0.0,0.6313
SUB-SGW-546,EVT-16,0.0,0.6135
SUB-SGW-547,EVT-16,0.0,0.7988
SUB-SGW-548,EVT-16,0.2669,0.9307
SUB-SGW-549,EVT-16,0.0042,0.7548
SUB-SGW-550,EVT-16,0.0986,0.8427
SUB-SGW-551,EVT-16,0.0,0.7129
SUB-SGW-552,EVT-16,0.0,0.6616
SUB-SGW-553,EVT-16,0.3837,0.9422
SUB-SGW-554,EVT-16,0.0,0.6909
SUB-SGW-555,EVT-16,0.104,0.894
SUB-SGW-556,EVT-16,0.0711,0.8794
SUB-SGW-557,EVT-16,0.0,0.6417
SUB-SGW-558,EVT-16,0.0,0.5852
SUB-SGW-559,EVT-16,0.0,0.827
SUB-SGW-560,EVT-16,0.0,0.916
SUB-SGW-561,EVT-16,0.0451,0.781
SUB-SGW-562,EVT-16,0.2635,0.8856
SUB-SGW-563,EVT-16,0.0,0.8134
SUB-SGW-564,EVT-16,0.0409,0.939
SUB-SGW-565,EVT-16,0.3576,0.9307
SUB-SGW-566,EVT-16,0.0517,0.9432
SUB-SGW-567,EVT-16,0.3791,0.8909
SUB-SGW-568,EVT-16,0.0,0.5946
SUB-SGW-569,EVT-16,0.4215,0.9914
SUB-SGW-570,EVT-16,0.0,0.6794
SUB-SGW-571,EVT-16,0.3725,0.9275
SUB-SGW-572,EVT-16,0.0,0.7234
SUB-SGW-573,EVT-16,0.0,0.8689
SUB-SGW-574,EVT-16,0.0,0.8281
SUB-SGW-575,EVT-16,0.0715,0.8658
SUB-SGW-576,EVT-16,0.0,0.5831
SUB-SGW-577,EVT-16,0.0,0.58
SUB-SGW-578,EVT-16,0.0049,0.6878
SUB-SGW-579,EVT-16,0.2732,0.8689
SUB-SGW-580,EVT-16,0.0,0.737
SUB-SGW-581,EVT-16,0.3472,0.96
SUB-SGW-582,EVT-16,0.2701,0.9778
SUB-SGW-583,EVT-16,0.0,0.7757
SUB-SGW-584,EVT-16,0.0009,0.7579
SUB-SGW-585,EVT-16,0.5883,0.9704
SUB-SGW-586,EVT-16,0.0,0.6271
SUB-SGW-587,EVT-16,0.0327,0.7988
SUB-SGW-588,EVT-16,0.0305,0.9275
SUB-SGW-589,EVT-16,0.0,0.6909
SUB-SGW-590,EVT-16,0.0246,0.826
SUB-SGW-591,EVT-16,0.0,0.7956
SUB-SGW-592,EVT-16,0.0849,0.9464
SUB-SGW-593,EVT-16,0.0643,0.9244
SUB-SGW-594,EVT-16,0.0,0.7412
SUB-SGW-595,EVT-16,0.0,0.7653
SUB-SGW-596,EVT-16,0.0698,0.8082
SUB-SGW-597,EVT-16,0.331,0.9736
SUB-SGW-598,EVT-16,0.0322,0.8417
SUB-SGW-599,EVT-16,0.0,0.8092
SUB-SGW-600,EVT-16,0.0,0.7433
SUB-SGW-601,EVT-16,0.0,0.7181
SUB-SGW-602,EVT-16,0.0,0.7464
SUB-SGW-603,EVT-16,0.0,0.6114
SUB-SGW-604,EVT-16,0.0,0.8134
SUB-SGW-605,EVT-16,0.0,0.6019
SUB-SGW-606,EVT-16,0.0003,0.8364
SUB-SGW-607,EVT-16,0.2359,0.9725
SUB-SGW-608,EVT-16,0.0,0.9893
SUB-SGW-609,EVT-16,0.0682,0.8249
SUB-SGW-610,EVT-16,0.0,0.6773
SUB-SGW-611,EVT-16,0.1012,0.872
SUB-SGW-612,EVT-16,0.0,0.8249
SUB-SGW-613,EVT-16,0.0,0.7255
SUB-SGW-614,EVT-16,0.01,0.8993
SUB-SGW-615,EVT-16,0.0527,0.871
SUB-SGW-616,EVT-16,0.0,0.6292
SUB-SGW-617,EVT-16,0.0,0.8867
SUB-SGW-618,EVT-16,0.0,0.6061
SUB-SGW-619,EVT-16,0.1489,0.9893
SUB-SGW-620,EVT-16,0.0,0.5758
SUB-SGW-621,EVT-16,0.05,0.9642
SUB-SGW-622,EVT-16,0.0,0.6983
SUB-SGW-623,EVT-16,0.0,0.7464
SUB-SGW-624,EVT-16,0.0,0.7548
SUB-SGW-625,EVT-16,0.7265,0.9757
SUB-SGW-626,EVT-16,0.0019,0.8166
SUB-SGW-627,EVT-16,0.0066,0.8155
SUB-SGW-628,EVT-16,0.0,0.8207
SUB-SGW-629,EVT-16,0.0,0.5789
SUB-SGW-630,EVT-16,0.0,0.6302
SUB-SGW-631,EVT-16,0.0338,0.8741
SUB-SGW-632,EVT-16,0.0026,0.8836
SUB-SGW-633,EVT-16,0.0462,0.9097
SUB-SGW-634,EVT-16,0.0,0.848
SUB-SGW-635,EVT-16,0.001,0.8647
SUB-SGW-636,EVT-16,0.0,0.6888
SUB-SGW-637,EVT-16,0.0076,0.7202
SUB-SGW-638,EVT-16,0.0,0.7914
SUB-SGW-639,EVT-16,0.0,0.6585
SUB-SGW-640,EVT-16,0.0,0.6689
SUB-SGW-641,EVT-16,0.0,0.8145
SUB-SGW-642,EVT-16,0.0,0.827
SUB-SGW-643,EVT-16,0.0,0.5967
SUB-SGW-644,EVT-16,0.3068,0.9359
SUB-SGW-645,EVT-16,0.0,0.8762
SUB-SGW-646,EVT-16,0.0,0.6543
SUB-SGW-647,EVT-16,0.2938,0.9558
SUB-SGW-648,EVT-16,0.0,0.6292
SUB-SGW-649,EVT-16,0.012,0.982
SUB-SGW-650,EVT-16,0.0,0.7558
SUB-SGW-651,EVT-16,0.0,0.8448
SUB-SGW-652,EVT-16,0.0,0.7181
SUB-SGW-653,EVT-16,0.1366,0.872
SUB-SGW-654,EVT-16,0.0,0.6145
SUB-SGW-655,EVT-16,0.0,0.805
SUB-SGW-656,EVT-16,0.0,0.6019
SUB-SGW-657,EVT-16,0.0,0.6658
SUB-SGW-658,EVT-16,0.0,0.8029
SUB-SGW-659,EVT-16,0.053,0.8249
SUB-SGW-660,EVT-16,0.0,0.8898
SUB-SGW-661,EVT-16,0.0,0.6323
SUB-SGW-662,EVT-16,0.0,0.8752
SUB-SGW-663,EVT-16,0.0,0.7077
SUB-SGW-664,EVT-16,0.0,0.7778
SUB-SGW-665,EVT-16,0.0,0.6501
SUB-SGW-666,EVT-16,0.0,0.7862
SUB-SGW-667,EVT-16,0.0344,0.9945
SUB-SGW-668,EVT-16,0.0048,0.8825
SUB-SGW-669,EVT-16,0.0,0.8281
SUB-SGW-670,EVT-16,0.0,0.6009
SUB-SGW-671,EVT-16,0.0,0.648
SUB-SGW-672,EVT-16,0.0,0.6302
SUB-SGW-673,EVT-16,0.0,0.5988
SUB-SGW-674,EVT-16,0.0,0.7014
SUB-SGW-675,EVT-16,0.184,0.9464
SUB-SGW-676,EVT-16,0.0,0.5789
SUB-SGW-677,EVT-16,0.0,0.6365
SUB-SGW-678,EVT-16,0.2173,0.8699
SUB-SGW-679,EVT-16,0.0,0.9013
SUB-SGW-680,EVT-16,0.057,0.915
SUB-SGW-681,EVT-16,0.0321,0.7506
SUB-SGW-682,EVT-16,0.0,0.8176
SUB-SGW-683,EVT-16,0.0,0.7129
SUB-SGW-684,EVT-16,0.0,0.6658
SUB-SGW-685,EVT-16,0.0003,0.8993
SUB-SGW-686,EVT-16,0.0,0.7967
SUB-SGW-687,EVT-16,0.0,0.5862
SUB-SGW-688,EVT-16,0.0001,0.6794
SUB-SGW-689,EVT-16,0.0,0.7548
SUB-SGW-690,EVT-16,0.0,0.6899
SUB-SGW-691,EVT-16,0.0,0.7433
SUB-SGW-692,EVT-16,0.0,0.6763
SUB-SGW-693,EVT-16,0.0,0.9568
SUB-SGW-694,EVT-16,0.0,0.7537
SUB-SGW-695,EVT-16,0.1285,0.8417
SUB-SGW-696,EVT-16,0.5606,0.9746
SUB-SGW-697,EVT-16,0.0,0.6689
SUB-SGW-698,EVT-16,0.0,0.6501
SUB-SGW-699,EVT-16,0.2694,0.9129
SUB-SGW-700,EVT-16,0.0,0.6313
SUB-SGW-701,EVT-16,0.0,0.8469
SUB-SGW-702,EVT-16,0.7035,0.9809
SUB-SGW-703,EVT-16,0.3361,0.9422
SUB-SGW-704,EVT-16,0.2272,0.8699
SUB-SGW-705,EVT-16,0.0,0.8323
SUB-SGW-706,EVT-16,0.0086,0.8668
SUB-SGW-707,EVT-16,0.221,0.982
SUB-SGW-708,EVT-16,0.1278,0.871
SUB-SGW-709,EVT-16,0.4491,0.9767
SUB-SGW-710,EVT-16,0.0603,0.9233
SUB-SGW-711,EVT-16,0.0,0.5967
SUB-SGW-712,EVT-16,0.0216,0.76
SUB-SGW-713,EVT-16,0.0,0.6658
SUB-SGW-714,EVT-16,0.0,0.6805
SUB-SGW-715,EVT-16,0.0,0.8595
SUB-SGW-716,EVT-16,0.0,0.6428
SUB-SGW-717,EVT-16,0.2394,0.9024
SUB-SGW-718,EVT-16,0.0,0.9725
SUB-SGW-719,EVT-16,0.0,0.6731
SUB-SGW-720,EVT-16,0.2621,0.9799
SUB-SGW-721,EVT-16,0.0,0.6857
SUB-SGW-722,EVT-16,0.0,0.7286
SUB-SGW-723,EVT-16,0.0,0.7475
SUB-SGW-724,EVT-16,0.2398,0.8909
SUB-SGW-725,EVT-16,0.0,0.8919
SUB-SGW-726,EVT-16,0.0155,0.7642
SUB-SGW-727,EVT-16,0.0,0.6281
SUB-SGW-728,EVT-16,0.4282,0.9359
SUB-SGW-729,EVT-16,0.0037,0.8689
SUB-SGW-730,EVT-16,0.0,0.8804
SUB-SGW-731,EVT-16,0.0003,0.8731
SUB-SGW-732,EVT-16,0.0101,0.9537
SUB-SGW-733,EVT-16,0.0,0.6941
SUB-SGW-734,EVT-16,0.0,0.7935
SUB-SGW-735,EVT-16,0.0,0.6731
SUB-SGW-736,EVT-16,0.0,0.8647
SUB-SGW-737,EVT-16,0.343,0.8919
SUB-SGW-738,EVT-16,0.0,0.6239
SUB-SGW-739,EVT-16,0.0244,0.8239
SUB-SGW-740,EVT-16,0.0,0.8553
SUB-SGW-741,EVT-16,0.0,0.7129
SUB-SGW-742,EVT-16,0.3665,0.9631
SUB-SGW-743,EVT-16,0.0,0.7286
SUB-SGW-744,EVT-16,0.0118,0.9244
SUB-SGW-745,EVT-16,0.0,0.9694
SUB-SGW-746,EVT-16,0.0,0.7318
SUB-SGW-747,EVT-16,0.0,0.6197
SUB-SGW-748,EVT-16,0.0,0.5789
SUB-SGW-749,EVT-16,0.0439,0.7705
SUB-SGW-750,EVT-16,0.0,0.7045
SUB-SGW-751,EVT-16,0.0,0.6019
SUB-SGW-752,EVT-16,0.0457,0.8207
SUB-SGW-753,EVT-16,0.058,0.8574
SUB-SGW-754,EVT-16,0.0,0.9453
SUB-SGW-755,EVT-16,0.0,0.7789
SUB-SGW-756,EVT-16,0.0,0.8061
SUB-SGW-757,EVT-16,0.0,0.7841
SUB-SGW-758,EVT-16,0.0,0.8563
SUB-SGW-759,EVT-16,0.0,0.9087
SUB-SGW-760,EVT-16,0.0,0.8605
SUB-SGW-761,EVT-16,0.0,0.6145
SUB-SGW-762,EVT-16,0.589,0.9799
SUB-SGW-763,EVT-16,0.0822,0.9683
SUB-SGW-764,EVT-16,0.0,0.8605
SUB-SGW-765,EVT-16,0.655,0.9746
SUB-SGW-766,EVT-16,0.003,0.7862
SUB-SGW-767,EVT-16,0.0,0.7642
SUB-SGW-768,EVT-16,0.0,0.9704
SUB-SGW-769,EVT-16,0.0016,0.7967
SUB-SGW-770,EVT-16,0.0114,0.8605
SUB-SGW-771,EVT-16,0.2685,0.9778
SUB-SGW-772,EVT-16,0.4365,0.9809
SUB-SGW-773,EVT-16,0.0,0.6585
SUB-SGW-774,EVT-16,0.7686,0.9841
SUB-SGW-775,EVT-16,0.0457,0.9108
SUB-SGW-776,EVT-16,0.0,0.6794
SUB-SGW-777,EVT-16,0.0,0.9118
SUB-SGW-778,EVT-16,0.0,0.7276
SUB-SGW-779,EVT-16,0.0,0.5936
SUB-SGW-780,EVT-16,0.0,0.5967
SUB-SGW-781,EVT-16,0.1671,0.8815
SUB-SGW-782,EVT-16,0.0,0.827
SUB-SGW-783,EVT-16,0.0,0.7883
SUB-SGW-784,EVT-16,0.0,0.6951
SUB-SGW-785,EVT-16,0.0,0.7108
SUB-SGW-786,EVT-16,0.0,0.692
SUB-SGW-787,EVT-16,0.5664,0.9882
SUB-SGW-788,EVT-16,0.1634,0.8302
SUB-SGW-789,EVT-16,0.0,0.581
SUB-SGW-790,EVT-16,0.0296,0.8061
SUB-SGW-791,EVT-16,0.1238,0.8773
SUB-SGW-792,EVT-16,0.0,0.5925
SUB-SGW-793,EVT-16,0.0,0.7276
SUB-SGW-794,EVT-16,0.1714,0.9045
SUB-SGW-795,EVT-16,0.0,0.9013
SUB-SGW-796,EVT-16,0.008,0.7401
SUB-SGW-797,EVT-16,0.1125,0.9882
SUB-SGW-798,EVT-16,0.0892,0.9097
SUB-SGW-799,EVT-16,0.0,0.8521
SUB-SGW-800,EVT-16,0.0,0.7757
SUB-SGW-801,EVT-16,0.0,0.5852
SUB-SGW-802,EVT-16,0.0,0.737
SUB-SGW-803,EVT-16,0.3185,0.9736
SUB-SGW-804,EVT-16,0.0,0.6491
SUB-SGW-805,EVT-16,0.0299,0.9097
SUB-SGW-806,EVT-16,0.0,0.6815
SUB-SGW-807,EVT-16,0.0,0.7454
SUB-SGW-808,EVT-16,0.0,0.8647
SUB-SGW-809,EVT-16,0.0878,0.826
SUB-SGW-810,EVT-16,0.0,0.7024
SUB-SGW-811,EVT-16,0.0,0.7464
SUB-SGW-812,EVT-16,0.0598,0.7998
SUB-SGW-813,EVT-16,0.0,0.7726
SUB-SGW-814,EVT-16,0.0,0.6669
SUB-SGW-815,EVT-16,0.0,0.5978
SUB-SGW-816,EVT-16,0.109,0.8574
SUB-SGW-817,EVT-16,0.0468,0.7872
SUB-SGW-818,EVT-16,0.0,0.6082
SUB-SGW-819,EVT-16,0.0,0.826
SUB-SGW-820,EVT-16,0.0009,0.7548
SUB-SGW-821,EVT-16,0.0572,0.871
SUB-SGW-822,EVT-16,0.4052,0.9841
SUB-SGW-823,EVT-16,0.0,0.7956
SUB-SGW-824,EVT-16,0.4602,0.9526
SUB-SGW-825,EVT-16,0.0,0.6867
SUB-SGW-826,EVT-16,0.0,0.9642
SUB-SGW-827,EVT-16,0.0,0.7255
SUB-SGW-828,EVT-16,0.2535,0.9181
SUB-SGW-829,EVT-16,0.0,0.6878
SUB-SGW-830,EVT-16,0.0,0.738
SUB-SGW-831,EVT-16,0.0924,0.915
SUB-SGW-832,EVT-16,0.0851,0.8134
SUB-SGW-833,EVT-16,0.0,0.6941
SUB-SGW-834,EVT-16,0.0,0.7077
SUB-SGW-835,EVT-16,0.0,0.7653
SUB-SGW-836,EVT-16,0.0,0.7694
SUB-SGW-837,EVT-16,0.0,0.7422
SUB-SGW-838,EVT-16,0.0133,0.9935
SUB-SGW-839,EVT-16,0.1382,0.9882
SUB-SGW-840,EVT-16,0.0584,0.8124
SUB-SGW-841,EVT-16,0.2216,0.9286
SUB-SGW-842,EVT-16,0.2918,0.8877
SUB-SGW-843,EVT-16,0.0,0.9003
SUB-SGW-844,EVT-16,0.1236,0.8616
SUB-SGW-845,EVT-16,0.0812,0.8375
SUB-SGW-846,EVT-16,0.0,0.7401
SUB-SGW-847,EVT-16,0.1446,0.9328
SUB-SGW-848,EVT-16,0.0071,0.7066
SUB-SGW-849,EVT-16,0.0067,0.7454
SUB-SGW-850,EVT-16,0.0,0.7297
SUB-SGW-851,EVT-16,0.0,0.671
SUB-SGW-852,EVT-16,0.3135,0.8856
SUB-SGW-853,EVT-16,0.1168,0.827
SUB-SGW-854,EVT-16,0.0,0.7066
SUB-SGW-855,EVT-16,0.0,0.8679
SUB-SGW-856,EVT-16,0.0,0.8469
SUB-SGW-857,EVT-16,0.007,0.9181
SUB-SGW-858,EVT-16,0.0,0.648
SUB-SGW-859,EVT-16,0.0,0.581
SUB-SGW-860,EVT-16,0.0351,0.8542
SUB-SGW-861,EVT-16,0.0,0.7192
SUB-SGW-862,EVT-16,0.126,0.9841
SUB-SGW-863,EVT-16,0.0039,0.8637
SUB-SGW-864,EVT-16,0.0,0.7925
SUB-SGW-865,EVT-16,0.0,0.7967
SUB-SGW-866,EVT-16,0.0,0.6616
SUB-SGW-867,EVT-16,0.0,0.6742
SUB-SGW-868,EVT-16,0.0,0.7286
SUB-SGW-869,EVT-16,0.0,0.6815
SUB-SGW-870,EVT-16,0.0,0.6428
SUB-SGW-871,EVT-16,0.0655,0.8186
SUB-SGW-872,EVT-16,0.0,0.6491
SUB-SGW-873,EVT-16,0.0033,0.8166
SUB-SGW-874,EVT-16,0.0,0.7244
SUB-SGW-875,EVT-16,0.0,0.6909
SUB-SGW-876,EVT-16,0.0,0.7276
SUB-SGW-877,EVT-16,0.0,0.6784
SUB-SGW-878,EVT-16,0.0,0.6365
SUB-SGW-879,EVT-16,0.0,0.7119
SUB-SGW-880,EVT-16,0.0,0.6522
SUB-SGW-881,EVT-16,0.4723,0.9715
SUB-SGW-882,EVT-16,0.0,0.759
SUB-SGW-883,EVT-16,0.0121,0.9045
SUB-SGW-884,EVT-16,0.0503,0.8459
SUB-SGW-885,EVT-16,0.0,0.6176
SUB-SGW-886,EVT-16,0.082,0.8574
SUB-SGW-887,EVT-16,0.0,0.6072
SUB-SGW-888,EVT-16,0.0,0.7454
SUB-SGW-889,EVT-16,0.0119,0.9369
SUB-SGW-890,EVT-16,0.0,0.7705
SUB-SGW-891,EVT-16,0.0,0.6292
SUB-SGW-892,EVT-16,0.0,0.6114
SUB-SGW-893,EVT-16,0.0,0.6805
SUB-SGW-894,EVT-16,0.1223,0.8364
SUB-SGW-895,EVT-16,0.0,0.9265
SUB-SGW-896,EVT-16,0.0,0.7956
SUB-SGW-897,EVT-16,0.0,0.6805
SUB-SGW-898,EVT-16,0.0888,0.8511
SUB-SGW-899,EVT-16,0.0,0.6669
SUB-SGW-900,EVT-16,0.0,0.5999
SUB-SGW-001,short-severe,0.646,0.7973
SUB-SGW-002,short-severe,1.5144,0.8857
SUB-SGW-003,short-severe,0.6771,0.7357
SUB-SGW-004,short-severe,1.5404,0.8868
SUB-SGW-005,short-severe,0.7817,0.6625
SUB-SGW-006,short-severe,1.6907,0.9368
SUB-SGW-007,short-severe,0.9352,0.8217
SUB-SGW-008,short-severe,1.0112,0.7218
SUB-SGW-009,short-severe,2.6887,0.9821
SUB-SGW-010,short-severe,1.4668,0.8287
SUB-SGW-011,short-severe,1.1257,0.7311
SUB-SGW-012,short-severe,0.303,0.7334
SUB-SGW-013,short-severe,2.4832,0.9577
SUB-SGW-014,short-severe,2.5268,0.8926
SUB-SGW-015,short-severe,1.8794,0.9949
SUB-SGW-016,short-severe,0.6449,0.7415
SUB-SGW-017,short-severe,1.4097,0.8206
SUB-SGW-018,short-severe,3.5149,1.0065
SUB-SGW-019,short-severe,1.2575,0.8717
SUB-SGW-020,short-severe,1.9618,0.8531
SUB-SGW-021,short-severe,0.733,0.7892
SUB-SGW-022,short-severe,1.0282,0.6637
SUB-SGW-023,short-severe,3.7222,1.0353
SUB-SGW-024,short-severe,1.8485,0.9879
SUB-SGW-025,short-severe,3.4447,1.0208
SUB-SGW-026,short-severe,1.8601,1.0398
SUB-SGW-027,short-severe,1.0461,0.9693
SUB-SGW-028,short-severe,0.7186,0.8996
SUB-SGW-029,short-severe,0.9959,0.7381
SUB-SGW-030,short-severe,0.5343,0.7299
SUB-SGW-031,short-severe,1.4774,0.8066
SUB-SGW-032,short-severe,0.9406,0.6892
SUB-SGW-033,short-severe,0.2341,0.6602
SUB-SGW-034,short-severe,1.1545,0.8682
SUB-SGW-035,short-severe,0.9939,0.9136
SUB-SGW-036,short-severe,1.7737,0.8485
SUB-SGW-037,short-severe,2.5637,0.9752
SUB-SGW-038,short-severe,1.455,0.9508
SUB-SGW-039,short-severe,1.29,0.9008
SUB-SGW-040,short-severe,2.9641,1.0424
SUB-SGW-041,short-severe,1.9656,1.0682
SUB-SGW-042,short-severe,1.2808,0.9217
SUB-SGW-043,short-severe,3.2293,1.0406
SUB-SGW-044,short-severe,0.5157,0.6579
SUB-SGW-045,short-severe,2.2811,1.0154
SUB-SGW-046,short-severe,3.2435,1.0764
SUB-SGW-047,short-severe,0.9626,0.6672
SUB-SGW-048,short-severe,0.6165,0.7834
SUB-SGW-049,short-severe,1.6741,1.029
SUB-SGW-050,short-severe,1.1671,0.852
SUB-SGW-051,short-severe,0.9443,0.924
SUB-SGW-052,short-severe,0.2544,0.7497
SUB-SGW-053,short-severe,0.5622,0.7334
SUB-SGW-054,short-severe,3.5269,0.9972
SUB-SGW-055,short-severe,3.4672,1.0609
SUB-SGW-056,short-severe,1.1284,0.8613
SUB-SGW-057,short-severe,2.5021,1.0483
SUB-SGW-058,short-severe,0.8792,0.8008
SUB-SGW-059,short-severe,0.6313,0.7392
SUB-SGW-060,short-severe,0.3346,0.7113
SUB-SGW-061,short-severe,1.8047,0.8613
SUB-SGW-062,short-severe,1.8319,1.0031
SUB-SGW-063,short-severe,3.09,0.9891
SUB-SGW-064,short-severe,2.8669,1.0587
SUB-SGW-065,short-severe,0.4864,0.6765
SUB-SGW-066,short-severe,1.3235,0.7439
SUB-SGW-067,short-severe,1.3114,0.7183
SUB-SGW-068,short-severe,3.2951,1.0165
SUB-SGW-069,short-severe,0.2654,0.7625
SUB-SGW-070,short-severe,0.7609,0.6416
SUB-SGW-071,short-severe,1.0308,0.7276
SUB-SGW-072,short-severe,1.3379,0.8264
SUB-SGW-073,short-severe,0.7173,0.7741
SUB-SGW-074,short-severe,0.5546,0.8252
SUB-SGW-075,short-severe,0.4096,0.745
SUB-SGW-076,short-severe,1.2122,0.9775
SUB-SGW-077,short-severe,1.8078,0.8729
SUB-SGW-078,short-severe,0.7509,0.7264
SUB-SGW-079,short-severe,2.9575,1.0054
SUB-SGW-080,short-severe,1.9975,1.024
SUB-SGW-081,short-severe,0.1911,0.6532
SUB-SGW-082,short-severe,2.328,1.0019
SUB-SGW-083,short-severe,1.1708,0.8601
SUB-SGW-084,short-severe,1.5209,1.0499
SUB-SGW-085,short-severe,1.1466,0.7009
SUB-SGW-086,short-severe,1.6194,0.8566
SUB-SGW-087,short-severe,2.5626,1.0345
SUB-SGW-088,short-severe,0.7414,0.7741
SUB-SGW-089,short-severe,1.7951,0.8473
SUB-SGW-090,short-severe,1.3046,0.8717
SUB-SGW-091,short-severe,0.5405,0.8682
SUB-SGW-092,short-severe,0.5803,0.6544
SUB-SGW-093,short-severe,0.6214,0.7462
SUB-SGW-094,short-severe,2.2973,1.0764
SUB-SGW-095,short-severe,2.5039,1.0744
SUB-SGW-096,short-severe,1.0544,0.7938
SUB-SGW-097,short-severe,0.5502,0.6486
SUB-SGW-098,short-severe,3.6162,1.0317
